GEOID,zip_code,route_id,total_pop,black_pop,hispanic_pop,asian_pop,white_pop
390610038001006,45207,31,38,19,3,0,12
390610269001007,45214,49,0,0,0,0,0
390610243014004,45249,71,205,12,4,31,149
390610047032010,45226,30,43,0,0,3,34
390610016001024,45202,100,35,34,1,0,0
390610253003017,45212,41,0,0,0,0,0
390610276001002,45213,3,0,0,0,0,0
390610218012001,45224,17,43,0,2,0,40
390170111231007,45069,42,0,0,0,0,0
390610029011015,45225,20,0,0,0,0,0
390170111233000,45069,42,0,0,0,0,0
391650320033034,45040,71,19,0,5,1,10
390250405001025,45150,29,60,0,3,4,53
391650320081041,45040,71,33,6,3,3,20
390610073002011,45232,16,0,0,0,0,0
390610064002007,45237,5162,79,71,1,0,6
390610236004007,45236,2421,72,9,0,2,59
390610217022004,45231,16,112,17,4,7,77
390610239021003,45242,67,48,2,1,0,34
390610060003003,45216,78,109,11,12,0,80
390610056002023,45227,29,48,2,0,0,40
390610216032001,45231,17,16,2,1,0,7
390610235222007,45236,4,65,0,2,1,59
390610215094013,45231,17,88,9,7,0,65
390610230013024,45241,67,0,0,0,0,0
390610061001055,45216,78,0,0,0,0,0
390610274003015,45215,78,9,0,2,0,5
390610227002016,45215,78,0,0,0,0,0
390610258003005,45217,78,0,0,0,0,0
390610227002001,45215,78,0,0,0,0,0
390610061001017,45216,78,0,0,0,0,0
390610265002031,45202,90,0,0,0,0,0
390610252004007,45212,4,106,7,6,0,83
390610244021021,45243,4,80,0,0,4,70
390610029011020,45219,1791,12,0,0,0,9
390610266002028,45202,28,0,0,0,0,0
390610244013011,45243,29,115,0,0,2,104
390610075002006,45223,27,59,0,0,0,57
390610277001025,45223,27,10,3,0,0,5
390610096001002,45205,32,58,28,7,0,21
390610272002031,45214,6,0,0,0,0,0
390610264003015,45214,6,0,0,0,0,0
390610232012005,45215,43,24,3,0,0,19
390610223012028,45246,78,248,11,10,0,221
390610240011000,45242,3,0,0,0,0,0
390610102011004,45211,21,24,4,0,0,13
390610265003000,45202,4,0,0,0,0,0
390610050005002,45208,51,47,4,2,0,41
390610265002035,45202,90,0,0,0,0,0
390610072001003,45220,20,59,2,5,4,39
390610049004011,45208,11,23,0,2,0,20
390610061001034,45216,1161,9,1,6,2,0
390610244013018,45227,29,0,0,0,0,0
390610105001006,45233,32,59,6,0,0,52
390610105001025,45233,32,26,6,1,0,19
390610221023003,45231,20,0,0,0,0,0
390610047031028,45226,28,28,0,5,0,22
390610097003000,45205,1151,174,51,40,0,77
390610217023003,45231,17,39,13,1,1,17
390610217023014,45231,16,46,19,0,0,20
390610227003003,45215,78,68,65,1,0,0
390610082012004,45224,1711,733,600,31,2,51
390610053011000,45209,51,692,106,14,21,527
390610016002013,45202,21,12,6,0,0,6
390610214221006,45238,32,56,5,9,1,36
390610212011008,45233,3331,37,0,0,0,34
390610213023005,45233,3381,50,1,0,1,46
390610060004008,45216,4061,102,76,4,2,16
390610243014006,45249,71,100,0,16,15,66
390610220002005,45218,20,25,3,7,1,10
390610038001005,45207,31,87,74,0,0,9
390610210012006,45211,40,48,6,1,2,32
390610256002002,45212,4,148,16,2,4,124
390610061001057,45216,1161,13,0,4,3,6
390610080002001,45224,4312,0,0,0,0,0
390610273002048,45243,29,6,1,0,0,3
390170111091024,45069,42,38,1,4,5,22
390170111223018,45069,42,45,0,2,1,33
390610050005000,45208,51,43,2,6,1,31
390610218014009,45239,17,100,31,1,4,53
390610233002014,45213,4071,54,0,1,4,47
390610275003037,45230,4004,13,0,0,0,13
390610059001006,45237,2471,17,13,0,0,0
390610264003010,45214,6,0,0,0,0,0
390610077002031,45225,49,0,0,0,0,0
390610263001090,45203,27,0,0,0,0,0
390610265002056,45202,28,0,0,0,0,0
390610102014008,45211,6,141,85,0,1,50
390610266002015,45202,28,29,7,4,0,18
390610243232006,45249,71,134,14,1,50,66
390610220002002,45218,20,0,0,0,0,0
390610221013002,45231,20,27,4,1,2,12
390610027001011,45214,64,19,0,0,1,12
390610223023013,45241,67,48,5,1,0,39
390610057013006,45213,3,35,2,1,1,31
390610007003034,45202,42,8,2,1,0,1
390610215015010,45246,20,123,42,3,6,69
390610237013003,45236,4,143,2,1,0,139
390610248001012,45227,29,66,0,0,0,64
390610100023002,45211,21,67,33,13,0,8
390610023001000,45219,46,49,15,1,1,28
390610023001013,45202,78,42,33,1,0,8
390610215094003,45231,17,29,11,0,0,14
390610103001005,45204,50,20,2,2,1,14
390610263001056,45203,31,0,0,0,0,0
390610276001020,45209,2471,92,5,2,0,80
390610214221002,45238,77,712,33,5,5,645
390610266002063,45226,81,0,0,0,0,0
390610209012005,45211,3331,123,19,6,0,88
390610253002005,45212,4,99,15,8,5,51
390610255001002,45212,4,41,10,5,0,25
390610256001007,45212,4,54,1,3,0,50
390610039001004,45207,31,45,34,2,0,4
390610077002003,45223,3337,60,51,1,0,2
390610232101008,45215,43,136,51,3,0,71
390610032001015,45219,46,0,0,0,0,0
390610268002001,45202,1,109,6,9,3,86
390610268002007,45202,1,107,2,4,0,96
390610265002070,45202,85,0,0,0,0,0
390250407043006,45150,29,36,0,6,1,17
390250405005016,45150,29,23,3,4,0,13
390610214014005,45238,77,92,0,2,0,83
390610208021008,45211,3333,389,47,3,0,319
390610055001009,45227,28,12,10,0,0,0
390610266002040,45202,1,0,0,0,0,0
390610109002001,45238,33,110,83,7,0,12
390610050001004,45208,51,118,4,1,1,111
390170111311030,45069,67,0,0,0,0,0
390610239011001,45242,67,130,9,8,10,96
390610218013009,45239,17,71,56,0,2,13
390610056001003,45227,4023,28,19,0,0,0
390610222003007,45216,4061,103,57,5,1,34
390610233002004,45213,4071,9,0,0,1,1
390170111092010,45069,42,8,0,2,0,2
390170111252003,45069,42,81,4,6,14,48
391650319044013,45040,71,0,0,0,0,0
390170111223000,45069,42,633,88,13,58,435
390170111092017,45069,42,0,0,0,0,0
390610269001023,45214,31,19,13,0,1,5
390610080004001,45232,43,64,10,12,0,31
390610055004017,45227,28,6,1,1,0,4
390610233003003,45237,4071,873,68,5,14,769
390610264001015,45214,49,0,0,0,0,0
390610235211012,45242,67,35,4,1,18,12
390610029011008,45220,17,103,9,2,3,84
390610016002017,45202,78,35,32,1,0,2
390610205052000,45251,17,783,200,19,21,500
390610235011010,45241,67,23,0,4,0,13
390610251012004,45244,30,289,0,6,27,246
390610277001001,45223,5111,38,6,1,0,31
390610240011005,45242,3,127,6,2,9,105
390610274001000,45215,43,89,17,0,0,72
390610061002029,45216,1161,25,2,14,0,4
390610231001015,45215,43,15,3,0,0,4
390610235212005,45242,67,0,0,0,0,0
390610240021010,45242,3,44,0,3,0,36
390610047031023,45226,28,0,0,0,0,0
390610247002017,45226,28,0,0,0,0,0
390610216021002,45231,16,67,60,0,0,4
390610235221012,45242,3,147,3,3,5,126
390610263001008,45214,49,0,0,0,0,0
390610230012012,45246,23,0,0,0,0,0
390610218023002,45239,17,38,19,2,0,11
390610226023006,45215,78,25,0,0,0,24
390610063004007,45237,4,81,67,4,0,7
390610273002079,45174,29,21,0,4,1,16
390610250015005,45230,24,37,2,2,3,29
390610055001028,45227,11,26,6,4,0,10
390610063005000,45237,43,204,177,0,1,26
390610209021008,45211,3331,86,11,1,0,70
390610030001007,45220,17,0,0,0,0,0
390610065012002,45207,4013,825,72,39,16,665
390610230013006,45069,67,0,0,0,0,0
390610058001001,45213,4,88,49,3,0,34
390610102015005,45211,33,49,19,3,1,24
390610236001002,45236,4,221,10,16,11,170
390610238001002,45236,3,20,3,2,0,12
390610057012006,45213,3371,52,3,4,0,40
390610058001007,45213,4,32,15,2,0,14
390610217011012,45231,17,0,0,0,0,0
390610207015013,45251,19,0,0,0,0,0
390610231001052,45241,43,0,0,0,0,0
390610019001005,45206,1,118,44,2,1,61
390610104001014,45233,50,50,7,4,0,36
390610020001002,45206,28,19,4,5,0,9
390610240014009,45236,4,83,8,0,5,70
390610235011020,45242,4,169,10,5,53,101
390610248003020,45227,29,40,0,0,1,36
390610274002002,45215,43,0,0,0,0,0
390610050005003,45208,51,88,11,1,1,69
390610058005012,45213,2471,24,20,0,0,1
390610235223002,45242,3,51,0,0,7,44
390610235223001,45242,3,0,0,0,0,0
390610215042003,45240,20,275,111,77,73,8
390610080002002,45224,20,472,319,5,17,122
390610230024000,45241,67,101,12,4,0,85
390610092001000,45214,6,0,0,0,0,0
390610271001022,45237,43,64,46,5,0,6
390610056002025,45227,11,25,4,1,0,17
390610210012010,45211,40,34,0,3,0,27
390610235222003,45242,4,41,0,3,7,28
390610215062004,45240,23,0,0,0,0,0
390610261041001,45030,52,0,0,0,0,0
390610269002022,45214,6,82,54,1,0,21
390610276002008,45213,4,0,0,0,0,0
390610266002066,45202,28,0,0,0,0,0
390610272002024,45214,5151,15,8,1,0,4
390610251026005,45255,30,138,0,2,3,121
390610277001016,45223,27,15,3,0,0,5
390610277004007,45223,27,45,5,4,0,36
390610036001003,45206,24,216,187,2,0,23
390610275003006,45230,4004,0,0,0,0,0
390610263001055,45203,31,0,0,0,0,0
390610263001073,45203,33,0,0,0,0,0
390610267001046,45206,43,12,12,0,0,0
390610047031006,45226,28,0,0,0,0,0
390610088001004,45211,64,85,56,3,0,22
390610086012001,45225,49,19,14,1,0,1
390610029021000,45225,20,65,29,1,7,21
390610269001017,45214,31,76,54,3,0,18
390610248003003,45227,29,0,0,0,0,0
390610263001104,45203,27,72,40,1,0,30
390610032001020,45229,24,0,0,0,0,0
390610046021001,45230,5101,25,1,0,0,19
390610243241016,45140,71,50,5,3,6,33
390610232012008,45215,43,0,0,0,0,0
390610271004001,45237,4071,187,161,4,0,15
390610046021016,45230,24,30,0,2,6,17
390610266001000,45226,28,13,0,1,1,11
390610238003003,45236,3,125,8,3,0,111
390610099012008,45238,3351,201,68,21,1,104
390610032001014,45219,46,233,15,1,54,149
390610264003009,45214,6,0,0,0,0,0
390610263001050,45204,31,0,0,0,0,0
390610036002002,45206,1141,115,100,5,0,8
390610053012006,45209,3171,48,0,3,5,39
390610070003001,45220,19,73,5,7,0,58
390610075001000,45224,27,237,25,1,0,199
390610230013029,45241,67,0,0,0,0,0
390610007001031,45202,1,0,0,0,0,0
390250413061009,45245,82,89,2,1,2,80
390610093004001,45204,4951,88,54,3,3,18
390610096004004,45205,32,154,65,11,3,65
390610007002025,45202,21,40,0,3,0,35
390610257002009,45216,1161,0,0,0,0,0
390610215725005,45240,17,1119,510,131,348,75
390610235224009,45242,3,38,0,0,1,36
390610235224008,45242,3,53,0,4,4,35
390610056002012,45227,4023,53,11,1,0,39
390610248002019,45227,29,52,0,0,4,48
390610274001007,45215,43,59,11,4,0,44
390250406002005,45150,29,105,0,2,0,99
390250404012015,45150,29,0,0,0,0,0
390170111311022,45069,67,0,0,0,0,0
390610207412002,45251,17,0,0,0,0,0
390610233001008,45236,4071,30,9,2,0,13
390170111092011,45069,42,164,22,1,25,103
391650320062032,45249,71,0,0,0,0,0
390170111092002,45069,42,81,9,3,10,47
390610273002045,45150,29,4,0,0,0,4
390610224001008,45246,67,0,0,0,0,0
390610073002010,45232,3111,0,0,0,0,0
390610055002003,45227,25,58,40,6,1,8
390610226021000,45215,78,50,11,0,6,19
390610019002009,45202,1,263,30,4,10,207
390610097003004,45205,32,132,33,24,0,59
390610263001029,45204,4081,35,15,0,0,14
390610263001013,45203,31,0,0,0,0,0
390610074001007,45223,27,0,0,0,0,0
390610220004012,45218,14,111,29,5,1,69
390610235211005,45241,67,16,0,7,3,3
390610215094018,45231,17,101,21,4,0,61
390610220002010,45218,20,131,18,11,1,97
390610263001097,45203,27,0,0,0,0,0
390610252005007,45212,4,48,0,12,0,32
390610275003012,45230,4004,0,0,0,0,0
390610277004006,45223,27,48,14,3,2,27
390610218023014,45239,17,97,56,0,1,35
390610257002003,45216,78,14,0,0,0,13
390610269001031,45214,6,0,0,0,0,0
390610092001006,45205,4952,59,13,8,0,35
390610221026005,45231,16,183,101,1,19,59
390610218012017,45239,17,9,0,0,0,2
390610215724003,45240,20,120,79,4,0,26
390610214011003,45238,77,128,0,0,1,121
390610247002010,45227,28,0,0,0,0,0
390610230011013,45241,67,52,0,3,2,41
390610230012007,45246,23,14,4,0,4,3
390610230013026,45241,67,0,0,0,0,0
390610097001007,45205,4951,94,13,13,4,52
390610016002007,45202,6,43,4,0,0,37
390610057011004,45213,4,132,2,12,2,114
390610221024008,45231,20,126,88,2,14,18
390610215063000,45240,20,77,46,16,0,7
390610265002060,45202,85,21,0,1,2,16
390610269001026,45214,6,0,0,0,0,0
390610255002010,45212,4,78,20,11,1,41
390610214221000,45204,77,112,22,7,1,73
390610052001000,45209,41,12,2,1,0,9
390610267001033,45206,43,26,17,1,0,2
390610099013009,45238,4051,127,11,9,1,102
390610218013012,45239,17,27,9,1,0,17
390610227003004,45215,78,27,24,0,0,0
390610096001004,45205,50,28,4,6,0,15
390610074001018,45223,16,0,0,0,0,0
390610264002002,45214,49,19,15,0,1,2
390610213044002,45238,32,150,9,1,0,126
390610018002017,45202,3,28,17,0,7,4
390610018002008,45202,3,16,3,0,0,10
390610235224023,45242,3,69,0,4,13,50
390610056005005,45227,4023,74,23,2,0,45
390610056002028,45227,29,57,0,3,0,53
390610215015008,45246,23,50,3,4,7,34
390610007002038,45202,33,12,9,1,0,0
390610238002017,45213,4,259,190,8,5,48
390610099021010,45238,32,71,6,15,1,47
390610267002013,45206,43,24,14,0,0,10
390610007002022,45202,33,0,0,0,0,0
390610235222006,45242,4,80,11,6,15,47
390610111002010,45231,1112,40,34,1,0,2
390610237021000,45236,4,69,0,12,0,55
390610074001009,45223,27,59,6,4,0,48
390610261041013,45030,52,6,0,5,0,1
390610068001000,45217,78,369,315,9,4,28
390610243223000,45249,3,756,21,40,239,415
390610007003005,45202,78,0,0,0,0,0
390610257003009,45216,1161,52,10,5,0,32
390610263001041,45204,31,0,0,0,0,0
390610231001049,45215,78,0,0,0,0,0
390610269001037,45214,6,6,2,2,0,2
390610099022009,45238,2151,68,9,5,0,51
390610048001005,45208,4002,171,0,5,0,165
390610275003016,45230,4004,4,0,1,0,2
390610275003020,45230,4004,1,0,0,0,1
390610074002005,45223,27,81,23,1,0,55
390610009001024,45202,78,51,4,4,0,37
390610057013008,45213,3,34,11,1,1,18
390610270002004,45229,46,23,17,0,0,0
390610273002062,45174,29,52,0,3,0,49
390610011001015,45202,24,19,6,1,1,9
390610223013007,45246,23,0,0,0,0,0
390610057022010,45213,3,32,11,2,0,16
390610215014000,45246,23,23,3,6,1,11
390610235212006,45242,67,0,0,0,0,0
390610271001020,45237,43,52,37,0,0,6
391650319044012,45040,71,0,0,0,0,0
390610049001002,45208,25,58,0,3,0,49
390610233002007,45213,4071,60,2,4,1,52
390610100023005,45211,21,107,74,2,0,19
390610215092002,45240,17,109,68,10,0,17
390610232013003,45215,43,93,7,5,0,75
390610240021013,45243,4,127,4,2,30,90
390610239023014,45242,3,77,2,0,2,61
390610275003000,45230,81,8,0,0,0,7
390610238003000,45236,3,70,0,8,2,52
390610275003043,45230,4004,2,0,0,0,2
390610256004016,45212,4,94,10,4,1,79
390610256004007,45212,4,0,0,0,0,0
390610088002003,45211,21,21,12,1,0,4
390610238005007,45236,5171,20,10,0,2,6
390610049003017,45208,2401,68,0,1,0,66
390610042001012,45206,31,62,19,5,1,37
390610096004000,45204,32,126,17,10,0,89
390610261023014,45030,52,0,0,0,0,0
390610264004007,45203,49,14,10,0,1,3
390250405002005,45150,29,26,2,0,0,16
390250405005002,45150,29,1,0,0,0,0
390610240012006,45242,3,47,0,0,0,44
390610096002004,45205,32,148,46,4,0,89
390610030002000,45219,90,0,0,0,0,0
390610254012001,45212,4,0,0,0,0,0
390610225002010,45215,78,99,82,4,4,6
391650319044007,45040,71,222,7,3,52,160
391650320081036,45040,71,0,0,0,0,0
390610241005000,45243,2,607,18,16,34,524
390610223013012,45246,78,113,23,17,4,67
390610222002016,45224,4312,135,25,4,5,96
390610095001008,45205,32,167,37,66,0,62
390610060002023,45216,78,0,0,0,0,0
390610238001006,45236,4,63,32,2,0,19
390610237012008,45236,4,91,13,0,0,65
390610222001004,45224,20,89,40,5,1,33
390610273002072,45174,29,40,0,0,0,40
390610268001001,45202,1,0,0,0,0,0
390610007003045,45202,85,0,0,0,0,0
390610207423001,45251,17,98,46,2,2,43
390610222002021,45231,4312,21,1,1,0,19
390610264005003,45203,49,61,54,3,1,1
390610217012011,45231,17,182,66,3,0,109
390610256004017,45212,4,57,0,1,0,52
390610224002026,45246,78,39,0,0,0,38
390610258003027,45217,78,0,0,0,0,0
390610232222014,45237,43,59,6,1,0,38
390610232222018,45237,4071,122,14,15,10,63
390610218011008,45224,17,67,28,3,0,21
390610056005003,45227,4023,57,11,4,0,39
390610236002000,45236,4,171,0,9,10,141
390610251012005,45244,30,139,1,9,0,123
390610272001000,45214,6,123,70,11,0,41
390610272002020,45214,5151,48,20,8,0,20
390610100043000,45238,4952,376,251,6,14,92
390610269002026,45214,16,35,29,0,0,3
390610235221006,45242,3,5,0,1,2,0
390610276001016,45209,11,0,0,0,0,0
390610265001015,45202,6,13,1,4,0,0
390610093004002,45204,4951,45,31,0,0,13
390610064004002,45216,78,69,64,4,0,0
390610101003015,45211,38,54,3,8,0,36
390610276001019,45209,51,471,22,17,27,370
390610040002011,45207,5151,48,32,2,0,12
390610237011002,45236,4,27,0,0,0,25
390610263001126,45204,4081,0,0,0,0,0
390610055003016,45227,25,13,1,0,0,5
390610214014001,45238,32,195,20,3,0,160
390610273002046,45150,29,0,0,0,0,0
390610250015000,45230,24,26,1,1,1,16
390610103001004,45204,50,168,39,2,0,117
390610103001016,45204,50,404,127,2,2,252
390610226022000,45215,78,63,20,2,0,37
390610240015000,45236,4,0,0,0,0,0
390610250013001,45230,24,541,9,5,8,501
390610222003004,45216,78,0,0,0,0,0
390610209023001,45211,21,65,16,0,0,43
390610026003002,45219,17,235,18,15,11,176
390610051001007,45208,4023,50,0,2,5,42
390610215091014,45240,17,85,39,1,6,33
390610099022020,45238,32,92,19,4,0,65
390610064003009,45237,5162,17,10,2,0,2
390610274001024,45215,43,28,5,1,0,18
390610274002008,45215,78,7,5,0,0,0
390610266002059,45226,28,23,1,0,0,22
390610255002008,45212,4,82,6,1,0,75
390610240014000,45236,4,37,5,2,3,22
390610222002019,45216,4312,53,7,0,0,46
390610251026004,45255,24,281,4,5,3,253
390610070001001,45232,16,0,0,0,0,0
390610032001001,45220,46,170,28,6,78,54
390610207631000,45239,19,454,37,2,6,389
390610011001016,45202,4052,9,7,0,0,0
390610050002000,45208,51,100,6,5,6,81
390610254022007,45212,51,53,8,7,0,31
390610055003000,45227,11,185,147,2,2,32
390610011001040,45202,43,43,23,1,0,18
390610106001033,45233,3381,26,0,2,0,22
390610235224005,45236,4,0,0,0,0,0
390610275003015,45230,4004,4,0,1,0,3
390610025001008,45219,78,75,5,12,7,45
390610074002030,45223,27,0,0,0,0,0
390610265002047,45202,85,0,0,0,0,0
390610207424004,45251,17,112,19,7,0,79
390610207424002,45251,17,77,22,2,2,36
390610037001000,45206,24,123,86,2,0,27
390610235224014,45236,4,45,0,5,9,29
390610250015006,45230,24,128,3,6,1,113
390610225002008,45215,43,0,0,0,0,0
390610248003017,45227,29,55,0,0,0,52
390610049002006,45208,25,7,0,1,0,4
390610025002003,45219,17,48,7,4,4,33
390610017002002,45202,17,10,7,0,0,3
390610101003016,45211,38,40,20,0,0,20
390610102014007,45211,38,110,35,0,0,62
390610223013009,45246,78,131,49,25,4,53
390610258003021,45217,78,0,0,0,0,0
390610274003005,45215,78,31,5,1,0,24
390610046052009,45230,24,559,52,8,18,456
390610244013007,45227,4023,92,31,2,0,59
390610106001030,45233,3381,52,3,2,0,45
390610007001024,45202,6,0,0,0,0,0
390610102021002,45211,4331,141,12,3,5,111
390610007003040,45202,64,63,4,2,2,53
390610225002000,45215,43,0,0,0,0,0
390610101002007,45211,41,10,4,0,0,3
390610032001028,45219,46,53,5,2,0,40
390610033001009,45219,19,98,5,3,13,65
390610016001028,45202,21,15,1,0,0,12
390610016002019,45202,21,24,10,3,0,9
390610227002010,45215,78,60,48,11,0,1
390610254022000,45209,51,0,0,0,0,0
390610209011007,45211,40,190,38,4,0,140
390610209011000,45211,40,13,5,3,0,5
390610064004012,45237,78,0,0,0,0,0
390610256004014,45212,4,21,0,4,0,15
390610038002006,45207,31,82,60,3,0,15
390610011001025,45202,4052,12,2,1,0,9
390610248002017,45227,29,0,0,0,0,0
390610265002010,45202,1,0,0,0,0,0
391650320091043,45040,71,34,5,4,11,13
390610247002003,45227,29,52,3,5,4,39
390610251022008,45255,30,71,0,3,0,61
390610100031010,45214,6,27,3,6,1,14
391650319062014,45040,71,109,0,10,17,82
390610244013016,45243,29,24,0,1,0,23
390610215014005,45246,23,66,14,6,7,34
390610227003017,45215,78,2,0,2,0,0
390610239011007,45242,67,75,0,1,3,68
390610223023007,45241,67,32,0,2,0,24
390610241004001,45243,4,343,0,0,4,324
390610241001008,45243,2,57,0,2,0,53
391650320081042,45040,71,0,0,0,0,0
390610231001013,45241,67,0,0,0,0,0
390610230023011,45241,67,0,0,0,0,0
390610233003006,45237,4071,54,0,0,0,52
390610232222017,45237,43,772,231,27,53,411
390250413062013,45245,82,639,23,14,4,580
391650320062031,45249,71,0,0,0,0,0
391650320112005,45039,71,154,3,9,5,133
391650319061015,45040,71,132,6,10,20,88
391650320033036,45040,71,13,0,1,0,5
390610073002001,45232,20,128,95,3,0,28
390610271003008,45237,43,275,251,3,0,11
390610064002010,45237,5162,53,50,1,0,1
390610277002003,45223,4011,41,14,1,1,25
390610061001003,45216,78,0,0,0,0,0
390610216022003,45231,17,54,47,2,0,1
390610237011007,45236,4,24,2,3,1,15
390610240014007,45236,4,4,0,0,0,4
390610110001017,45237,4961,33,17,2,0,13
390610046032001,45230,81,27,1,0,0,26
390610215041009,45240,20,140,76,36,0,22
390610215094015,45231,17,125,35,4,0,71
390610235211030,45242,67,39,23,0,0,16
390610208113003,45239,41,909,210,31,53,593
390610263001112,45203,85,0,0,0,0,0
390610207412007,45251,17,39,5,8,1,6
390610218023011,45239,17,71,36,0,1,29
390610047032000,45226,28,0,0,0,0,0
390610258003004,45217,78,0,0,0,0,0
390610002001001,45214,49,0,0,0,0,0
390610220004001,45218,14,99,7,6,4,79
390610215014003,45246,23,79,24,8,4,37
390610059001004,45237,43,0,0,0,0,0
390610243242001,45140,71,0,0,0,0,0
390610223013015,45246,23,59,6,8,0,40
390610215095008,45231,17,41,3,4,0,31
390610218022001,45239,17,253,114,19,0,108
390610083001000,45239,19,203,60,5,0,120
390610207072000,45247,74,0,0,0,0,0
390610216043001,45231,17,355,305,4,0,36
390610046021000,45230,5101,210,4,2,8,185
390610248003016,45227,29,63,0,0,0,58
390610028002000,45225,20,0,0,0,0,0
390610264003017,45214,49,6,0,0,1,0
390610223012000,45246,23,26,10,3,0,9
390610069001001,45220,46,147,128,4,0,7
390610060005004,45216,4061,170,43,9,0,116
390610260011004,45030,52,20,0,1,0,15
390610038002004,45207,4004,57,44,1,5,3
390610028001029,45225,16,49,18,4,0,25
390610240012011,45236,3,18,0,1,0,12
390610267002011,45206,3171,27,23,2,0,2
390610046031005,45230,2401,75,0,2,1,55
390610066002000,45207,4013,201,16,13,5,159
390610020002006,45206,1,178,27,0,13,125
390610240015015,45236,3,38,0,7,6,23
390610026001000,45219,17,36,6,4,0,20
390610252003001,45212,4,69,3,27,2,35
390610047032004,45226,25,242,2,7,10,219
390610102013014,45238,41,71,15,1,2,50
390610027001013,45214,4911,17,6,0,0,7
390610235211018,45242,67,10,5,0,0,0
390610048001012,45208,4002,175,0,7,6,156
390610266002060,45226,28,12,2,1,0,7
390610025001006,45219,78,133,24,3,2,100
390610092001008,45205,2431,77,36,19,0,20
390610221025002,45231,20,60,23,7,0,23
390610050005001,45208,51,74,3,6,2,56
390610235211006,45242,67,12,3,5,0,2
390610010003005,45202,17,33,32,1,0,0
390610207072007,45247,74,138,34,2,2,85
390610102023000,45211,21,54,10,2,1,36
390610028001016,45225,16,103,47,1,1,54
390610240015009,45236,4,53,0,3,12,35
390610243013006,45249,71,141,6,6,17,95
390610269001021,45214,6,11,9,0,0,2
390610254011005,45212,51,0,0,0,0,0
390610215041012,45246,20,36,4,20,1,11
390610235224024,45242,3,42,0,4,0,34
390610022003002,45219,19,103,39,1,6,31
390610007003049,45202,17,4,2,0,0,2
390610267001057,45202,3,0,0,0,0,0
390610016001016,45202,17,32,31,0,0,0
390610219001012,45224,17,25,23,0,0,1
390610216031000,45231,17,131,30,1,7,90
390610053021004,45208,28,53,0,1,0,49
390610218022000,45239,17,350,190,4,0,148
390610223012026,45246,78,0,0,0,0,0
390610263001110,45203,27,0,0,0,0,0
390610263001100,45203,27,0,0,0,0,0
390610277004015,45223,27,27,1,1,2,19
390610250011008,45230,24,49,5,0,5,37
390610248003009,45227,29,59,0,1,1,51
390610265002037,45202,100,165,11,7,11,125
390610100023004,45211,21,48,25,4,4,7
390610086011013,45225,49,52,27,0,0,23
390610019002011,45202,1,0,0,0,0,0
390610077002018,45223,3337,50,42,4,0,3
390610215711011,45240,23,0,0,0,0,0
390610235211019,45242,67,0,0,0,0,0
390610060004005,45215,4061,318,242,7,9,47
390610240011010,45236,4,110,8,2,5,92
390610207643000,45239,74,739,157,17,56,478
390610234001002,45237,2471,85,44,4,0,33
390610234001012,45237,2471,124,60,12,4,46
390610074001019,45223,16,7,4,0,0,0
390610274003013,45215,78,28,13,2,0,12
390610271001004,45237,4961,63,49,3,0,9
390610250021000,45230,81,70,6,2,0,58
390610258005009,45217,78,64,17,1,0,43
390610065023008,45229,2411,35,9,0,3,16
390610065011003,45229,43,145,78,4,3,54
390610237023002,45236,3,189,7,0,3,172
390610007001006,45202,11,11,1,0,0,9
390610233001014,45236,2421,67,1,4,0,58
390610263001103,45203,27,0,0,0,0,0
390610244021003,45242,3,13,0,1,0,12
390610274002016,45215,43,30,17,2,0,11
390610267001047,45206,43,31,28,0,0,3
390610240012005,45242,3,41,0,0,0,41
390610058001004,45213,4,40,19,1,0,15
390610241001002,45243,2,163,6,4,2,150
390610030003000,45220,17,0,0,0,0,0
390610049004005,45202,28,58,4,3,1,47
390610007003024,45202,78,17,3,0,1,13
390610207643004,45239,74,122,26,2,13,69
390610007003006,45202,78,26,7,3,0,15
390610230012019,45246,23,0,0,0,0,0
390610105001021,45233,32,56,8,0,0,44
391650320062014,45249,71,0,0,0,0,0
390610056004025,45227,11,29,19,0,0,4
390610056005004,45227,4023,60,21,0,0,37
390610050001000,45208,51,29,0,4,1,20
390610215094008,45231,17,59,25,1,0,28
390610011001000,45202,1,0,0,0,0,0
390610050001008,45208,51,418,12,10,11,378
390610109001003,45238,33,129,42,32,3,37
390610082013007,45224,17,76,43,2,0,29
390170111264008,45069,42,0,0,0,0,0
390250404013005,45150,29,0,0,0,0,0
390610235211001,45241,67,388,24,12,71,239
390610225002006,45215,78,253,222,6,1,9
390610055003013,45227,28,0,0,0,0,0
390170111262002,45069,42,0,0,0,0,0
391650320091051,45040,71,101,9,1,1,81
391650320033017,45040,71,0,0,0,0,0
390250405001004,45150,29,15,0,0,0,14
391650320033021,45034,71,244,5,3,0,230
391650320081039,45040,71,0,0,0,0,0
390610073002008,45232,43,13,6,4,0,2
390610063005004,45237,43,28,25,1,0,0
390610226022007,45215,78,85,35,2,0,37
390610243014010,45249,3,0,0,0,0,0
390610225002011,45215,78,143,92,13,2,15
390610060005006,45215,4061,0,0,0,0,0
390610249011014,45244,29,8,0,2,0,6
390610247001014,45227,29,61,2,0,1,58
390610274002019,45215,43,89,28,6,0,51
390610213044003,45238,32,201,1,0,2,185
390610251032002,45255,30,37,0,1,7,26
390610220003007,45218,14,40,10,0,0,26
