GEOID,zip_code,route_id,total_pop,black_pop,hispanic_pop,asian_pop,white_pop
271230413012013,55113,87-113,32,0,0,4,23
271230342014002,55101,902-113,0,0,0,0,0
270530207001030,55429,721-113,70,17,10,20,19
270530117035008,55417,5-113,61,0,0,1,58
270530238011012,55424,6-113,57,0,4,0,50
270530083002006,55408,18-113,0,0,0,0,0
270530256034009,55431,542-113,0,0,0,0,0
270531048021005,55454,22-113,0,0,0,0,0
271230353001001,55104,21-113,86,11,2,0,68
271230407061002,55126,262-113,38,1,0,1,32
271230426022004,55109,64-113,0,0,0,0,0
271230427005009,55109,64-113,54,1,6,0,42
271230405023005,55110,265-113,72,0,2,1,62
271230403023004,55110,265-113,156,1,8,3,142
271230310004008,55130,64-113,80,10,7,30,24
271230310003002,55106,64-113,70,6,14,37,5
271230349001006,55105,70-113,0,0,0,0,0
271230363002001,55105,87-113,131,2,0,0,126
271230370003040,55107,62-113,40,0,4,3,30
271230420011016,55108,61-113,59,1,8,0,41
271230342013007,55101,63-113,0,0,0,0,0
271230304003003,55117,61-113,55,6,5,2,40
271230340002006,55102,21-113,111,37,6,7,53
270370602013005,55075,68-113,39,0,13,0,18
270370606051027,55120,415-113,14,4,1,2,0
271230372002017,55107,75-113,26,0,4,0,17
271230406061017,55109,223-113,712,287,58,80,248
271230316003009,55106,74-113,112,15,16,45,33
271230316001001,55106,74-113,88,11,3,38,31
271230405022005,55110,265-113,47,2,2,0,40
271230375005010,55116,84-113,41,0,3,2,35
271230375004009,55116,46-113,0,0,0,0,0
271230330002018,55130,53-113,0,0,0,0,0
271230345001012,55106,63-113,98,14,11,32,36
271230331001005,55106,74-113,0,0,0,0,0
271230375005005,55116,84-113,51,8,0,1,39
271230301003003,55108,921-113,18,0,4,0,12
271230332003021,55104,355-113,50,0,2,5,40
271230371001009,55107,68-113,0,0,0,0,0
271230371003009,55107,75-113,40,11,9,0,19
271230324001006,55104,67-113,0,0,0,0,0
271230325002002,55104,16-113,79,22,9,3,36
271230412001005,55112,4-113,42,4,0,6,30
271230424012010,55109,270-113,37,0,6,3,24
271230426022013,55109,219-113,37,1,5,0,31
271230334003022,55104,21-113,36,0,2,0,27
271230408012006,55112,225-113,0,0,0,0,0
271230404012008,55110,265-113,86,1,6,1,63
271230322001002,55104,3-113,58,2,3,4,48
271230323001012,55104,67-113,86,3,2,0,73
271230322003011,55104,67-113,67,1,3,5,52
270530268165000,55445,724-113,0,0,0,0,0
270530254031002,55420,553-113,84,8,11,11,39
270531005002031,55418,32-113,89,22,5,7,49
270530120012009,55419,4-113,0,0,0,0,0
270530223021006,55426,17-113,51,11,4,1,33
270530247003001,55423,515-113,57,4,8,3,40
270530229021015,55424,6-113,21,0,2,3,13
270530241001005,55423,515-113,51,2,3,3,38
270530230003012,55416,604-113,60,6,0,4,39
270530077002012,55408,21-113,379,28,17,19,287
270531091004006,55410,6-113,118,0,2,2,106
270530249032018,55423,5-113,0,0,0,0,0
270530258021003,55431,539-113,80,1,5,5,69
270530254011004,55420,538-113,60,0,21,4,33
270531258002009,55407,27-113,177,36,103,6,29
270530249042004,55423,515-113,42,7,3,0,28
270531040021021,55414,61-113,117,3,7,8,86
270530235011002,55436,46-113,39,0,1,6,23
270531019002004,55418,10-113,84,5,20,0,56
270531030001001,55413,17-113,67,0,18,3,43
270531018002016,55418,10-113,54,0,0,2,45
271230349002008,55105,87-113,65,0,0,8,56
271230413024004,55113,801-113,60,0,3,3,54
271230301002016,55108,3-113,86,5,2,56,21
271230421021001,55117,275-113,51,2,9,0,38
271230367003008,55102,54-113,337,18,2,5,303
271230413024028,55113,32-113,42,0,5,4,32
271230424015012,55109,219-113,0,0,0,0,0
271230423025010,55109,64-113,76,3,2,38,24
271630709111009,55128,219-113,98,1,0,4,87
271630703041006,55115,270-113,32,0,0,1,31
271630703041029,55115,270-113,18,0,1,0,17
271630712092011,55016,361-113,0,0,0,0,0
271630709093019,55128,294-113,90,13,3,26,44
271630703034005,55115,219-113,103,64,0,5,20
271630703044016,55115,270-113,33,0,0,0,33
271410305051024,55330,887-113,0,0,0,0,0
271630712084013,55016,365-113,277,28,15,16,210
271630709062006,55128,294-113,43,6,9,7,20
271630705021030,55082,294-113,10,0,2,0,7
271410315002057,56304,887-113,23,0,0,0,21
271630710102029,55125,351-113,0,0,0,0,0
271630710033041,55055,364-113,37,0,2,3,29
271630710032020,55055,364-113,24,0,1,0,20
270370601021000,55118,75-113,92,5,38,0,48
271230330001002,55130,64-113,0,0,0,0,0
271230322001000,55104,3-113,0,0,0,0,0
270530264061011,55305,667-113,82,4,8,3,58
270530215054009,55427,705-113,28,0,1,1,19
270530230004005,55416,17-113,12,2,8,0,2
270530230003015,55416,615-113,39,0,1,0,38
270530230002030,55416,612-113,77,0,7,0,69
270370603014025,55075,68-113,95,1,28,0,58
270370604022005,55075,68-113,20,0,5,1,13
270370605034010,55076,71-113,35,0,8,0,24
270530221012008,55416,645-113,157,43,15,4,85
270530233003013,55343,615-113,62,7,2,0,45
270530268243000,55443,766-113,62,2,1,20,37
270530236001000,55410,6-113,39,3,2,0,29
270531094001012,55407,11-113,120,23,71,4,19
270530262061008,55345,667-113,26,0,11,2,11
270531105002024,55417,901-113,0,0,0,0,0
270531019003010,55418,10-113,55,0,2,0,43
270530248011011,55423,5-113,26,0,1,0,20
270530203031014,55429,724-113,55,6,19,14,10
270530268146004,55444,763-113,37,12,4,11,9
270530262072016,55345,667-113,84,0,3,0,78
270530268151015,55444,766-113,101,21,8,17,49
270530208011019,55428,716-113,45,6,5,6,25
270530221012013,55426,9-113,29,5,3,0,19
270531018001015,55418,32-113,110,3,37,2,65
270530247002010,55423,5-113,36,5,1,2,23
270530219001005,55416,9-113,0,0,0,0,0
270530208011014,55428,721-113,52,4,10,0,35
270530206001016,55430,22-113,97,17,1,40,39
270370601022020,55118,62-113,83,0,3,2,75
271230346011024,55106,70-113,97,1,13,36,42
271230405044016,55110,265-113,0,0,0,0,0
271230424014003,55109,64-113,55,0,15,15,23
270530276011006,55364,677-113,44,1,4,0,36
270530272031026,55391,645-113,4,0,0,0,0
270030506054000,55433,850-113,0,0,0,0,0
271630704052016,55042,294-113,47,0,0,1,37
271630710061021,55125,351-113,0,0,0,0,0
270370601041005,55118,75-113,129,0,11,5,112
270530232012006,55305,667-113,0,0,0,0,0
270530257031001,55437,589-113,39,0,0,2,35
270531258003004,55407,27-113,48,15,19,4,7
270530228023012,55416,17-113,0,0,0,0,0
270530229012014,55416,612-113,65,0,8,2,53
270531226002033,55426,17-113,0,0,0,0,0
270531115004013,55419,113-113,44,5,1,0,33
270530204002006,55429,721-113,32,13,7,4,7
270530240061002,55435,578-113,54,0,0,2,45
270530235025002,55436,46-113,39,0,1,0,36
270531255002019,55420,535-113,0,0,0,0,0
270530268073000,55445,724-113,0,0,0,0,0
270530268183016,55428,705-113,496,215,39,45,174
270530268181005,55428,767-113,43,4,5,3,21
270530268271000,55443,722-113,133,13,10,69,25
270530208042011,55428,716-113,96,9,1,11,73
270530233003003,55343,667-113,94,0,1,6,87
270530251003005,55425,539-113,59,3,4,6,35
270530204003019,55429,717-113,0,0,0,0,0
270530215054015,55427,756-113,30,0,0,0,29
271630710033034,55055,364-113,0,0,0,0,0
271630712074000,55016,361-113,0,0,0,0,0
270531026001008,55413,825-113,0,0,0,0,0
270530038022006,55414,6-113,324,1,8,18,277
270531039002002,55414,6-113,641,14,21,275,316
270531039002004,55414,6-113,311,5,13,36,244
270530212004012,55422,717-113,24,0,1,2,16
270531012003008,55418,32-113,86,0,10,7,53
270531263004018,55411,5-113,44,26,4,0,13
270530216011018,55427,755-113,57,2,0,0,54
270530078011001,55408,11-113,0,0,0,0,0
270530095003004,55407,11-113,101,23,21,2,39
270530262022000,55345,671-113,0,0,0,0,0
270530216012017,55427,756-113,0,0,0,0,0
270531012003015,55418,32-113,59,4,6,6,41
270531012003009,55418,32-113,73,0,5,0,59
270531012002015,55418,25-113,61,2,1,0,58
270531089003001,55406,9-113,28,0,2,0,22
270531089003010,55406,9-113,73,0,2,0,67
270531040024001,55413,30-113,0,0,0,0,0
270030510021015,55432,10-113,40,6,9,1,19
270030508203015,55449,854-113,101,16,3,2,76
270530221012004,55426,645-113,103,12,7,3,76
270530215041000,55427,716-113,0,0,0,0,0
270530265072030,55441,645-113,0,0,0,0,0
270530228012010,55416,25-113,65,0,1,0,64
270530224004000,55426,604-113,565,274,101,3,138
270030508282034,55449,250-113,14,1,2,0,8
270030506052008,55433,766-113,66,0,1,4,58
270030506091003,55448,805-113,0,0,0,0,0
270030504023011,55303,850-113,204,84,3,1,109
270530263022004,55345,671-113,27,0,0,0,26
270530258022000,55431,539-113,78,2,5,0,69
270530229012009,55416,612-113,42,1,1,8,31
270530120014000,55410,4-113,133,4,6,7,109
270531080003005,55408,6-113,112,3,8,0,101
270531102001012,55407,22-113,54,3,0,0,47
270531102001003,55406,22-113,89,7,2,0,78
270530203021016,55429,723-113,118,19,22,41,15
270530258013007,55431,18-113,76,5,11,5,53
270530238015011,55424,6-113,36,0,1,5,30
270531109001002,55407,46-113,66,16,0,0,42
270530216021021,55422,14-113,40,0,0,0,32
270370605071006,55077,68-113,60,7,5,9,33
270370605034005,55076,68-113,50,0,3,0,46
270030512063005,55421,10-113,34,2,2,5,18
270030508292012,55449,250-113,130,29,1,29,69
270030509012020,55014,262-113,41,0,6,0,30
270030514001019,55421,11-113,54,9,0,0,42
270030504023007,55303,850-113,46,0,2,0,37
270030510021017,55432,10-113,35,10,0,2,18
270030508073000,55434,854-113,105,0,7,0,95
270030511011003,55432,852-113,0,0,0,0,0
271630707062006,55082,294-113,0,0,0,0,0
270531051003005,55405,9-113,0,0,0,0,0
271630706021024,55082,294-113,11,0,1,0,8
271630703044046,55090,270-113,16,0,0,0,15
271630709072018,55128,219-113,33,1,2,3,24
271630712103006,55016,361-113,147,21,22,13,69
270530119982002,55417,515-113,49,0,9,1,39
270530268161000,55443,722-113,84,15,8,29,27
270530215021006,55428,716-113,99,2,10,2,77
270530213004019,55422,758-113,53,0,3,3,44
270530221011008,55426,9-113,72,0,0,1,64
270530221021011,55426,9-113,58,0,4,5,46
270531256001000,55414,67-113,72,0,6,6,58
271450008014002,56303,887-113,48,6,2,3,31
271630713003023,55071,365-113,6,0,0,0,5
271630709062013,55128,294-113,27,4,4,0,15
270531036002018,55401,6-113,0,0,0,0,0
270530270024000,55359,672-113,85,0,3,0,82
270530077002013,55408,4-113,346,19,19,29,272
270531039002005,55414,6-113,238,11,7,18,194
270530077001002,55408,21-113,224,147,34,1,26
270531009003000,55412,724-113,76,43,4,3,21
270530238022015,55410,6-113,35,9,2,5,15
270531052012007,55403,6-113,32,2,8,0,11
270531076002019,55406,21-113,45,0,10,3,31
270530229011018,55416,612-113,48,2,0,3,43
270530006031015,55418,25-113,47,0,4,2,39
270530203032003,55429,724-113,136,29,14,60,31
270531004001001,55412,22-113,24,7,7,0,2
270531034002015,55411,19-113,64,58,0,2,0
270531087002016,55406,7-113,0,0,0,0,0
270530118005011,55417,22-113,56,6,0,0,46
271450116003006,56303,887-113,0,0,0,0,0
270530268234009,55443,722-113,0,0,0,0,0
270530268234014,55443,763-113,0,0,0,0,0
270531091001001,55416,17-113,0,0,0,0,0
270531041001005,55405,9-113,48,3,8,3,34
270531013001012,55411,923-113,71,34,3,18,7
270530216024013,55427,755-113,74,4,2,1,52
270530215032010,55428,756-113,55,0,1,2,41
270530215041009,55427,716-113,76,29,5,4,34
270531005001004,55418,11-113,0,0,0,0,0
270530268181004,55428,724-113,18,0,7,0,11
270530247002005,55423,515-113,30,0,0,2,25
270530235014006,55436,46-113,49,2,2,4,36
270531099004013,55409,4-113,61,1,1,0,59
270531028002013,55411,14-113,0,0,0,0,0
270531020002013,55411,14-113,69,21,5,7,29
270530265162007,55441,705-113,33,0,0,1,32
270531090001007,55406,9-113,55,2,2,0,49
270530264044002,55305,645-113,0,0,0,0,0
270530218002006,55422,9-113,41,2,3,2,24
270531114004005,55419,156-113,52,0,4,3,44
270530117033009,55417,14-113,63,0,1,8,51
270530001013008,55430,22-113,46,10,5,12,17
270530022001002,55411,22-113,62,26,10,11,7
270530203042001,55429,724-113,60,5,22,20,10
270370606034001,55118,417-113,18,0,0,0,17
270530215023003,55428,755-113,203,148,9,1,32
270530262061005,55345,670-113,232,0,0,2,224
270531040022010,55413,30-113,0,0,0,0,0
270530120032001,55419,18-113,626,341,195,19,45
270030507105002,55433,850-113,340,94,5,19,212
270030504011039,55303,850-113,0,0,0,0,0
270030508163006,55014,250-113,87,0,3,0,78
270530237002034,55436,578-113,25,0,0,1,22
270530219003022,55427,643-113,39,0,1,1,35
270530201011015,55418,801-113,86,0,0,6,75
270531012001010,55418,4-113,81,2,1,0,73
270370605073001,55076,68-113,86,0,15,4,63
270370602023013,55075,68-113,80,0,9,0,52
270530268233000,55443,722-113,0,0,0,0,0
270530249041008,55423,515-113,84,4,57,2,17
270531092003003,55408,23-113,174,34,3,2,124
270531262011017,55405,9-113,0,0,0,0,0
270531065002004,55405,25-113,29,0,0,1,27
270530121011011,55417,515-113,44,1,0,3,39
270531098001005,55410,6-113,61,1,3,0,57
270531098003000,55410,6-113,0,0,0,0,0
270530117043027,55423,14-113,19,0,0,6,12
270530213001010,55422,716-113,63,11,0,0,42
270530006033005,55418,4-113,40,0,1,1,35
270531115005010,55419,4-113,156,30,9,10,101
270530218001003,55422,755-113,0,0,0,0,0
270530017002003,55418,11-113,44,7,3,0,26
270530233003002,55343,667-113,18,3,2,0,8
270531051002010,55405,9-113,35,0,0,6,28
270530238011013,55424,6-113,14,0,1,1,9
270531263001019,55411,30-113,8,1,1,0,2
270530256031003,55431,539-113,63,1,7,3,52
270530233004022,55343,12-113,374,18,8,10,329
270370602013007,55075,68-113,46,3,6,1,30
271630706021015,55082,294-113,0,0,0,0,0
271630706041010,55082,294-113,0,0,0,0,0
270530210012000,55422,14-113,35,5,4,4,21
271630713003078,55071,364-113,16,0,0,2,13
270030508242005,55434,854-113,116,0,5,11,92
270030505041018,55303,850-113,35,3,7,0,25
270030510022014,55432,10-113,71,1,14,0,52
270030508294037,55449,25-113,0,0,0,0,0
270030513021014,55421,10-113,36,14,3,0,12
270030514003001,55421,824-113,241,95,35,0,98
271450116003030,56301,887-113,0,0,0,0,0
270539801002024,55111,901-113,31,22,0,1,0
270030505042031,55303,850-113,34,1,0,0,33
270030506092016,55448,850-113,0,0,0,0,0
270030507114015,55448,59-113,36,5,1,0,26
270030514002004,55421,11-113,89,54,7,1,23
270030512033005,55421,10-113,177,89,28,4,50
270030513053003,55421,10-113,36,4,14,0,10
271630713003005,55071,364-113,0,0,0,0,0
270030507023005,55448,854-113,120,20,4,5,75
270030506111010,55433,805-113,94,10,1,1,70
270030512064002,55421,824-113,43,6,0,3,34
270030513041013,55421,801-113,88,30,22,0,36
270030511022003,55432,59-113,43,19,1,1,21
270370604012003,55075,68-113,51,4,8,0,34
270530246004000,55423,4-113,41,1,7,1,28
270530241002010,55423,6-113,70,11,11,4,37
270530241002016,55423,515-113,0,0,0,0,0
270530006012012,55418,10-113,111,17,32,0,55
270530106003005,55410,6-113,79,0,10,3,60
270531041002004,55405,923-113,34,0,3,2,25
271630705021026,55082,294-113,17,0,0,0,17
271630706032023,55082,294-113,22,0,0,0,21
271410304072026,55308,887-113,0,0,0,0,0
271410304072035,55308,887-113,0,0,0,0,0
271630710061016,55125,351-113,165,28,7,29,94
270530259061001,55438,597-113,890,228,85,52,479
270530260271025,55347,589-113,0,0,0,0,0
270531259001004,55407,21-113,0,0,0,0,0
270531020001006,55411,19-113,0,0,0,0,0
270531036003003,55414,6-113,97,3,0,3,85
270530210015011,55427,705-113,66,8,10,1,45
270530274005007,55391,671-113,84,0,0,0,78
271630710031002,55055,361-113,27,0,2,1,17
270030511013020,55432,852-113,557,156,48,14,300
270030513041007,55421,10-113,53,0,17,0,34
270030512061006,55421,852-113,0,0,0,0,0
270030511011039,55432,10-113,0,0,0,0,0
270030505041007,55303,850-113,34,8,4,2,15
270030510022002,55432,10-113,43,2,5,2,31
270030506052002,55433,850-113,74,0,12,4,46
270030508072000,55434,831-113,165,0,36,0,127
270530270022000,55359,672-113,81,0,0,0,77
270530262071002,55345,667-113,45,0,3,3,34
270530233003001,55343,615-113,39,4,2,2,20
270531112003005,55410,6-113,79,1,1,0,76
270530059013015,55404,14-113,0,0,0,0,0
270531258002002,55404,14-113,101,49,20,1,24
270531052043001,55403,18-113,377,152,4,12,192
270531005001007,55418,11-113,9,0,0,5,2
270531115001013,55419,46-113,21,0,0,1,19
270531115002007,55419,156-113,101,0,4,3,94
270531115001026,55419,156-113,25,0,4,0,19
270530038012007,55414,6-113,192,33,25,31,90
270530209022014,55427,755-113,65,9,2,3,45
270531075001006,55406,9-113,56,1,1,0,50
270531012003019,55418,25-113,57,0,1,0,55
270530201023012,55418,25-113,0,0,0,0,0
270531049021003,55414,129-113,0,0,0,0,0
270531009003020,55411,5-113,19,17,0,0,1
270530247002012,55423,5-113,70,8,18,7,34
270530201011010,55418,25-113,49,1,0,0,44
270530215022006,55428,755-113,0,0,0,0,0
270370602022010,55075,71-113,163,7,29,5,108
270370601052006,55118,68-113,81,9,13,7,45
271230319001026,55114,87-113,38,0,3,4,25
271230312001005,55103,3-113,37,0,1,0,35
271230324002011,55104,67-113,81,17,6,20,29
271230405033002,55110,265-113,86,2,7,3,73
271230407052006,55126,250-113,223,24,12,12,171
271230307032005,55106,64-113,82,0,11,35,32
271230312003012,55103,3-113,40,0,0,0,40
271230372002007,55107,75-113,25,1,5,0,18
271230423021001,55109,64-113,22,0,2,8,9
271230309002011,55130,71-113,30,13,0,1,14
271230361003012,55107,71-113,0,0,0,0,0
271230302011008,55108,61-113,64,0,4,6,53
271230407072014,55126,62-113,32,0,0,4,28
271230407093011,55126,62-113,50,0,5,4,32
271230425014040,55119,219-113,0,0,0,0,0
271230318013004,55106,74-113,62,7,3,39,9
271230347012003,55106,63-113,81,9,20,29,17
271230411051002,55112,4-113,55,0,0,8,43
271230376013010,55116,84-113,0,0,0,0,0
271230410011014,55112,25-113,0,0,0,0,0
271230368001014,55102,74-113,44,1,8,1,33
271230342016007,55102,21-113,0,0,0,0,0
271230405032001,55110,265-113,20,4,7,0,5
271230405044022,55110,265-113,0,0,0,0,0
271230334003001,55104,902-113,0,0,0,0,0
271230408042027,55112,225-113,0,0,0,0,0
271230406061018,55109,223-113,0,0,0,0,0
271230320002008,55104,84-113,65,6,3,1,51
271230332002010,55104,16-113,0,0,0,0,0
271230357001005,55105,63-113,105,1,3,0,101
271230374034002,55119,350-113,23,2,2,3,14
271230426013000,55109,270-113,54,1,4,17,23
271230403022020,55110,270-113,79,1,0,13,65
271230366005007,55116,54-113,0,0,0,0,0
271230302012003,55108,83-113,88,14,5,4,65
271230305002013,55117,68-113,0,0,0,0,0
271230305005000,55117,61-113,0,0,0,0,0
271230305005005,55117,71-113,0,0,0,0,0
271230425042008,55119,350-113,79,14,0,11,51
271230416022020,55113,62-113,35,4,4,2,20
271230359001020,55102,63-113,0,0,0,0,0
271230303004005,55117,61-113,39,0,2,3,32
271230344002002,55106,63-113,60,13,11,7,25
271230408041003,55112,225-113,42,0,1,0,40
271230426012007,55109,64-113,46,0,0,2,42
271230423025001,55109,64-113,52,3,7,7,33
271230422023007,55117,71-113,49,14,2,2,28
271230319002019,55114,63-113,0,0,0,0,0
271230332003023,55104,355-113,18,0,0,5,11
271230424023016,55109,64-113,48,4,7,3,32
271230301005006,55108,3-113,39,0,9,1,21
271230347011007,55106,63-113,94,5,26,33,26
271230339002010,55102,21-113,61,1,6,0,48
271230414003004,55113,225-113,0,0,0,0,0
270530207001025,55429,721-113,92,24,6,10,49
270530262053014,55345,667-113,0,0,0,0,0
270530249032016,55423,515-113,0,0,0,0,0
271230352003004,55105,84-113,74,2,3,2,66
271230352003010,55105,70-113,84,0,0,3,78
271230365002006,55105,84-113,89,1,3,0,78
271230342013018,55101,68-113,0,0,0,0,0
271230365004011,55105,74-113,92,0,7,11,72
271230350001010,55104,84-113,49,0,0,3,46
271230369001016,55102,70-113,34,0,4,0,24
271230403023013,55110,265-113,96,3,4,3,84
271230409023005,55112,250-113,177,2,50,25,76
271230319002014,55114,902-113,0,0,0,0,0
271230340002007,55102,21-113,89,2,0,1,85
271230369001005,55102,70-113,37,1,5,1,27
271230303004014,55117,61-113,37,0,1,6,28
271230407043011,55126,227-113,21,3,1,0,15
271230309003001,55130,71-113,15,0,2,3,7
271230423024005,55109,64-113,51,0,1,12,38
271230374023003,55119,70-113,93,3,16,13,53
271230426021028,55109,219-113,52,2,0,13,35
271230402002044,55110,265-113,20,0,0,0,20
271230346023007,55106,70-113,119,7,29,50,27
271230307032012,55106,64-113,83,4,14,43,20
271230372001011,55107,71-113,46,7,6,2,31
271230430015003,55105,70-113,0,0,0,0,0
271230333003001,55104,63-113,92,0,5,3,81
271230421022018,55109,71-113,21,0,3,0,14
271230371003008,55107,62-113,22,0,2,1,17
271230371002011,55107,62-113,56,3,8,0,35
271230371001013,55107,62-113,27,5,5,4,10
271230411061001,55112,4-113,92,0,8,4,75
271230323003001,55104,83-113,82,16,4,6,55
271230347024007,55119,219-113,78,8,24,2,32
271230308001009,55117,3-113,93,16,8,27,39
271230342013017,55101,68-113,0,0,0,0,0
271230304002003,55117,65-113,188,51,26,24,80
271230346024001,55106,63-113,176,0,28,101,42
270530220001003,55416,645-113,0,0,0,0,0
270530223023018,55426,17-113,0,0,0,0,0
270531259002004,55404,22-113,517,6,85,0,9
270530268162001,55445,723-113,0,0,0,0,0
270530082002001,55408,18-113,208,54,31,0,106
270530203031011,55429,724-113,105,26,13,19,40
270530219003007,55426,645-113,0,0,0,0,0
270531054001005,55404,9-113,244,102,19,13,103
270531060001011,55404,2-113,267,159,27,1,23
270530006031013,55418,4-113,35,0,3,0,31
270530246002009,55423,540-113,131,8,7,2,113
270531109002009,55409,18-113,0,0,0,0,0
270530242001005,55423,515-113,24,0,1,1,18
270530212001022,55422,14-113,0,0,0,0,0
270531051001014,55405,9-113,86,7,2,0,71
270531263004013,55411,5-113,42,21,5,0,8
270530268163002,55443,760-113,115,30,32,23,19
270530228022002,55416,17-113,155,25,6,8,106
270531255003001,55420,535-113,0,0,0,0,0
270530269031021,55316,766-113,82,0,2,7,68
270530249032006,55423,515-113,54,3,7,2,35
270530264052002,55305,645-113,40,3,0,0,36
270530120016014,55419,156-113,57,8,0,4,42
270530237001020,55436,578-113,33,0,0,0,33
270530237002014,55436,589-113,117,0,7,8,100
270531108003014,55419,18-113,58,5,1,0,50
271230408041004,55112,225-113,24,0,2,0,22
271230334003034,55104,21-113,49,2,4,0,37
271230361002002,55107,71-113,259,130,14,108,0
271230424021007,55109,80-113,92,6,10,16,57
271230410012005,55112,25-113,184,16,5,15,134
271630703041031,55115,270-113,31,0,0,1,28
271630703044001,55115,270-113,139,95,3,11,20
271630706031009,55082,294-113,147,0,5,2,132
271630710032011,55055,364-113,12,0,6,2,0
271630704064028,55042,294-113,21,1,2,2,12
271630706022033,55082,294-113,84,0,0,2,77
271410304072023,55308,887-113,0,0,0,0,0
271630712075013,55016,361-113,85,0,10,2,71
271630712075008,55016,361-113,57,1,8,4,34
271630713003013,55071,365-113,0,0,0,0,0
270370601042004,55118,75-113,52,0,10,0,37
271230411062007,55112,25-113,0,0,0,0,0
271230410012016,55432,25-113,70,9,11,3,46
270530203042013,55429,723-113,67,17,16,24,9
270530268144009,55444,722-113,61,10,3,11,31
270530219003005,55426,705-113,20,0,1,0,16
270530227002000,55416,668-113,29,2,4,0,18
270530230003016,55416,615-113,45,1,0,1,38
270531116002005,55417,5-113,62,0,1,0,58
270531040023011,55413,30-113,0,0,0,0,0
270530234013001,55343,612-113,79,2,11,0,61
270370604011001,55075,68-113,55,1,1,0,51
271450008014018,56303,887-113,28,10,0,0,17
270530262061013,55345,670-113,62,3,8,6,42
270530022002001,55411,22-113,60,8,17,34,0
270531088004008,55406,7-113,77,15,5,2,44
270530228021006,55416,17-113,46,0,0,0,45
270531226002010,55426,668-113,32,4,0,0,23
270531076002003,55406,9-113,28,2,1,0,23
270530219002000,55422,755-113,0,0,0,0,0
271230307032004,55106,64-113,88,5,12,52,19
270530215051005,55427,756-113,64,11,4,3,44
270530268092013,55428,716-113,63,15,15,14,16
270530268092015,55428,716-113,0,0,0,0,0
270530001022015,55412,22-113,39,10,5,0,20
270530217004020,55422,14-113,7,0,5,1,1
270531226002036,55426,615-113,0,0,0,0,0
270530234021006,55343,612-113,114,0,6,0,108
270530107003004,55409,4-113,51,1,2,0,45
270531008004007,55412,923-113,80,26,0,14,35
270530215043005,55427,756-113,71,0,4,1,62
270530032001007,55411,7-113,80,24,5,6,32
270530203022015,55429,723-113,50,9,1,12,26
270530203033012,55429,724-113,71,14,8,9,35
270531097001001,55407,111-113,67,4,20,3,39
271230404024011,55110,270-113,23,0,0,0,22
271230424012012,55109,270-113,92,5,11,14,53
271230368003009,55102,54-113,62,9,4,3,44
271230418001005,55113,83-113,65,0,6,4,55
270370603024010,55075,68-113,61,1,10,3,42
271410315002040,56304,887-113,31,4,5,1,18
270530085001000,55407,14-113,135,10,58,3,58
270530239031009,55439,578-113,41,0,3,0,33
270530262022024,55345,667-113,0,0,0,0,0
270530209021002,55422,758-113,37,9,5,1,22
270530265111001,55441,717-113,550,181,70,30,233
270530024002006,55413,11-113,56,0,3,0,42
270530215051003,55427,705-113,84,5,2,1,68
270530273004009,55391,645-113,0,0,0,0,0
270530233003000,55343,615-113,0,0,0,0,0
270530059012000,55404,14-113,65,11,8,1,40
270530224003006,55426,604-113,68,1,1,1,60
270530212003008,55422,19-113,0,0,0,0,0
270530121012009,55417,515-113,0,0,0,0,0
270530264033005,55305,672-113,0,0,0,0,0
270530275031006,55331,671-113,10,2,0,0,2
270530268231002,55443,768-113,15,0,0,2,10
270530228011013,55416,25-113,71,0,1,0,70
270530262021012,55345,667-113,36,0,1,0,33
270530268074009,55428,721-113,64,0,2,6,51
270530256011015,55431,539-113,220,52,76,14,66
270531255001010,55420,535-113,34,3,2,0,24
270530259063006,55438,589-113,0,0,0,0,0
270530268242017,55443,766-113,18,3,1,0,11
270530268244014,55443,722-113,26,6,5,5,10
270530118004016,55417,22-113,81,0,1,4,72
270531104002023,55406,9-113,67,2,2,0,56
270530254014004,55420,18-113,0,0,0,0,0
271630705024018,55082,294-113,18,0,0,1,17
271410304071028,55308,887-113,72,0,0,0,68
271410304072053,55308,887-113,3,0,0,0,3
270530275012005,55331,671-113,27,0,0,1,23
270530275012014,55331,670-113,19,0,0,0,18
270530201023011,55418,25-113,0,0,0,0,0
270530268151009,55444,768-113,42,13,4,9,10
270530262051004,55345,670-113,43,1,1,0,38
270530265162008,55441,705-113,19,3,3,3,10
270530059022000,55404,5-113,0,0,0,0,0
270531258001002,55404,5-113,225,76,89,5,36
270531109002005,55409,11-113,31,5,10,0,12
271630714001010,55016,364-113,56,0,1,1,52
270530230004003,55416,17-113,159,6,2,6,144
270539801002002,55417,901-113,0,0,0,0,0
270530268073007,55445,721-113,0,0,0,0,0
270530268224007,55443,763-113,25,6,2,2,14
270530268111000,55444,763-113,80,16,1,12,47
270530265164025,55441,705-113,17,0,0,0,16
270030506111005,55433,850-113,120,34,2,9,71
270530236002013,55424,46-113,0,0,0,0,0
270530256052000,55437,542-113,95,0,7,3,76
270530233001006,55343,615-113,60,6,1,4,49
270530261032019,55343,12-113,0,0,0,0,0
271410304091032,55309,887-113,21,0,2,0,16
270530257022001,55431,539-113,14,0,0,0,12
270530224002012,55426,604-113,34,1,2,0,26
270530251004031,55425,415-113,0,0,0,0,0
270030504021002,55303,850-113,71,10,0,2,56
